id,count,unicode,normalized,image
KR4253,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4253.png
KR4254,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4254.png
KR4255,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4255.png
KR4256,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4256.png
KR4257,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4257.png
KR4258,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4258.png
KR4259,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4259.png
KR4260,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4260.png
KR4261,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4261.png
KR4262,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4262.png
KR4263,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4263.png
KR4264,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4264.png
KR4265,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4265.png
KR4266,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4266.png
KR4267,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4267.png
KR4268,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4268.png
KR4269,00000002,,弘,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4269.png
KR4270,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4270.png
KR4271,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4271.png
KR4272,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4272.png
KR4273,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4273.png
KR4274,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4274.png
KR4275,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4275.png
KR4276,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4276.png
KR4277,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4277.png
KR4278,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4278.png
KR4279,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4279.png
KR4280,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4280.png
KR4281,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4281.png
KR4282,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4282.png
KR4283,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4283.png
KR4284,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4284.png
KR4285,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4285.png
KR4286,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4286.png
KR4287,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4287.png
KR4288,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4288.png
KR4289,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4289.png
KR4290,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4290.png
KR4291,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4291.png
KR4292,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4292.png
KR4293,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4293.png
KR4294,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4294.png
KR4295,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4295.png
KR4296,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4296.png
KR4297,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4297.png
KR4298,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4298.png
KR4299,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4299.png
KR4300,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4300.png
KR4301,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4301.png
KR4302,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4302.png
KR4303,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4303.png
KR4304,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4304.png
KR4305,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4305.png
KR4306,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4306.png
KR4307,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4307.png
KR4308,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4308.png
KR4309,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4309.png
KR4310,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4310.png
KR4311,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4311.png
KR4312,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4312.png
KR4313,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4313.png
KR4314,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4314.png
KR4315,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4315.png
KR4316,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4316.png
KR4317,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4317.png
KR4318,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4318.png
KR4319,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4319.png
KR4320,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4320.png
KR4321,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4321.png
KR4322,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4322.png
KR4323,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4323.png
KR4324,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4324.png
KR4325,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4325.png
KR4326,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4326.png
KR4327,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4327.png
KR4328,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4328.png
KR4329,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4329.png
KR4330,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4330.png
KR4331,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4331.png
KR4332,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4332.png
KR4333,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4333.png
KR4334,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4334.png
KR4335,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4335.png
KR4336,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4336.png
KR4337,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4337.png
KR4338,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4338.png
KR4339,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4339.png
KR4340,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4340.png
KR4341,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4341.png
KR4342,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4342.png
KR4343,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4343.png
KR4344,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4344.png
KR4345,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4345.png
KR4346,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4346.png
KR4347,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4347.png
KR4348,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4348.png
KR4349,00000002,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR4349.png
